category,company,GUI,boss,shop_name,shop_admin,address,tel
美容與彩妝,鑫享生化科技有限公司,54813139,陳民祥,鑫享皂研,陳人夫,324 Taiwan 桃園市平鎮區星友街42巷9號1樓,0963-928081
美容與彩妝,貝比歐國際貿易股份有限公司,54035224,卓尚欣,巴黎好購,貝比歐,241 Taiwan 新北市三重區成功路50巷18號11樓之1,02-29710600
美容與彩妝,采妍光國際股份有限公司,24536284,張弘青,Easy Beauty,吳銘宗,104 Taiwan 台北市中山區民生東路一段72號8樓,0936-567262
美容與彩妝,林佳鈴(個人),99999999,林佳鈴,Meet 香遇,黃祥祐,248 Taiwan 新北市新莊區五工三路62巷31號3樓,0986363897
美容與彩妝,圓果國際貿易有限公司,54677057,楊雯婷,肌膚新習慣 Gifu Cosme,賴思穎,106 Taiwan 台北市大安區建國南路一段291巷4號10樓,02-27069863
美容與彩妝,康津國際有限公司,28849723,陳玉芳,德國Bioneed,李鎮丞,244 Taiwan 新北市林口區南勢街252號1樓,0800-535399
美容與彩妝,李家緯(個人),99999999,李家緯,巧藝思健康生活館,李家緯,220 Taiwan 新北市板橋區公館街29號3樓,0976470725
美容與彩妝,晟國際事業有限公司,25054565,童佳慧,氣味圖書館,館長,403 Taiwan 台中市西區公益路132號3樓,0435045588
美容與彩妝,辰峰企業社,02438773,劉佳俐,SortPur,劉佳俐,221 Taiwan 新北市汐止區建成路56巷31號,02-26958221
美容與彩妝,千岱名品屋,38871836,李韋彤,Chante Uni,Chante Universe Boutique,406 Taiwan 台中市北屯區文昌東九街35號6樓,0905-626918
美容與彩妝,優樂奇有限公司,24468461,黃子薇,優樂奇暢貨中心,謝雅晴,104 Taiwan 台北市中山區松江路506號9樓之2,02-25936778
美容與彩妝,煜揚鋼模有限公司,84382657,許淑敏,煜揚潔寶,蕭依青,238 Taiwan 新北市樹林區俊興街198號,02-26892196
美容與彩妝,君陛國際有限公司,86852035,林易萱,VALCENA 凡希那,VALCENA 凡希那 網路購物部門,251 Taiwan 新北市淡水區濱海路一段306巷9弄23號4樓,0938-311-887
美容與彩妝,呈元綺國際有限公司,54822708,柯宛薰,呈元綺,柯宛薰,802 Taiwan 高雄市苓雅區建民路78號2樓,07-7227725
美容與彩妝,形上智生活科技有限公司,53992063,張芝靜,碧偲蒂生活館,張芝靜,106 Taiwan 台北市大安區忠孝東路三段136號10樓之5,02-2558-8003
美容與彩妝,余先必(個人),余先必,梳活人生原木手工梳,余先必,112 Taiwan 台北市北投區義理街92號3樓,0961-361-445,聯絡店家
美容與彩妝,聖兒莉國際股份有限公司,97362350,羅宏丞,butyshop美妝保養旗艦館,羅宏丞,807 Taiwan 高雄市三民區銀杉街40號,07-3831538
美容與彩妝,倪卡兒有限公司,24574765,袁玉芳,ABRAZO K,黃恩荻,106 Taiwan 台北市大安區新生南路三段54巷2號2樓,39365367
美容與彩妝,安恪生技發展有限公司,54732122,黃啟能,安恪生技,洪偉義,235 Taiwan 新北市中和區莊敬路49巷20弄18之1號2樓,0800-552218
美容與彩妝,儷靚貿易有限公司,54554724,邱怡綺,WinkO 葳珂彩妝,許馨云,709 Taiwan 台南市安南區安通路四段119巷45弄2號,06-2474232
美容與彩妝,何宗憲(個人),99999999,何宗憲,JP2TW日本直輸,何宗憲,114 Taiwan 台北市內湖區康寧路一段218巷2弄7號1樓,0918-569866
美容與彩妝,仁宇聯合有限公司,54269587,林柏宇,CANESUGAR日本砂糖黍,林宜臻,221 Taiwan 新北市汐止區拱北里汐萬路二段66巷139弄15號,02-34581022
美容與彩妝,五五兆整合行銷有限公司,24346799,劉品孝,微緹菈,劉品孝,104 Taiwan 台北市中山區中山里林森北路372號5樓,02-29955195
美容與彩妝,晟鈦企業有限公司,27435387,陳建明,Julia gel,Julia,244 Taiwan 新北市林口區忠孝三路13號3樓,02-26027051
美容與彩妝,華祐科技有限公司,53375435,蔣忠儒,Oread山之精靈,李詩婷,428 Taiwan 台中市大雅區中清東路227巷8號1樓,04-25609585
美容與彩妝,勻朵股份有限公司,53366668,黃耀永,YouDo,廖元偉,330 Taiwan 桃園市桃園區中山路568巷8弄7之2號3樓,03-2201313
美容與彩妝,莫絲菲爾國際有限公司,24929788,王聖德,莫絲菲爾MOSFEL,王聖欽,110 Taiwan 台北市信義區虎林街60巷25號3樓,0938-589-950
美容與彩妝,沁芳瑄企業社,26359853,吳繼先,沁芳瑄,吳繼先,100 Taiwan 台北市中正區水源路33巷9號4樓,0927648988
美容與彩妝,徐敏男(個人),99999999,徐敏男,美的髮業,呂完美,105 Taiwan 台北市松山區復興南路一段63號3樓之3,02-27422009
美容與彩妝,晴翔國際企業有限公司,53756217,林玉樹,晴翔生活館,林玉樹,116 Taiwan 台北市文山區辛亥路四段260巷3號3樓,02-86637212
美容與彩妝,郭達人(個人),郭達人,達人手作,郭達人,111 Taiwan 台北市士林區永公路500巷68號,0988-010920,聯絡店家
美容與彩妝,優多商行,39947948,林志鵬,UDO,林志鵬,528 Taiwan 彰化縣芳苑鄉和平村芳漢路王功段422號1樓,04-22918220
美容與彩妝,妙蓮貿易有限公司,53388781,吳惠青,ease,GINNY,427 Taiwan 台中市潭子區中山路三段1之2號,04-25340884
美容與彩妝,盈耀貿易有限公司,54618831,蔡依萍,真愛香水化妝品旗艦店,蔡小姐,820 Taiwan 高雄市岡山區大德三路120號,0973225511
美容與彩妝,瞱成企業有限公司,79978087,謝智明,心心花漾,周秀蘭,710 Taiwan 台南市永康區正北三路121號,02-29961732
美容與彩妝,庫奇小舖,38926092,楊秀月,庫奇小舖,葉世豐,526 Taiwan 彰化縣二林鎮鎮平巷651弄451號,048968555
美容與彩妝,劉文傑(個人),劉文傑,樂樂商業社,leleshop ,305 Taiwan 新竹縣新埔鎮新關路835巷98弄66號,03-5896456,聯絡店家
美容與彩妝,凰庭天然食尚工坊,41077805,謝明昌,凰庭國際天然時善,謝明志,241 Taiwan 新北市三重區永安北路二段5巷9號1樓,02-28577215
美容與彩妝,田倉企業有限公司,28701138,吳堂安,KingsMan,吳堂安,235 Taiwan 新北市中和區圓通路299巷7號4樓,02-22437721
美容與彩妝,翁儷瑄(個人),翁儷瑄,朵莉精油館,翁儷瑄,236 Taiwan 新北市土城區延平街71號4樓,0938635639,聯絡店家
美容與彩妝,手印工作室,37887108,林玲慧,手印工作室,林小姐,231 Taiwan 新北市新店區安和路三段105號6樓,0978-387892
美容與彩妝,呂姵徵(個人),呂姵徵,天使柔伊AngelZoey,許智倫,408 Taiwan 台中市南屯區黎明路二段178巷6號,0933-536186,聯絡店家
美容與彩妝,揚生生化科技股份有限公司,13132659,許正郎,揚生生化,沈文強,112 Taiwan 台北市北投區北投路一段5號3樓,02-28986091
美容與彩妝,三個媽手工皂坊,38557479,林家妁,三個媽手工皂,林家妁,114 Taiwan 台北市內湖區新明路264號3樓,02-27944199
美容與彩妝,揚翰生物科技有限公司,54795266,潘彥龍,Miss Nymph,潘彥龍,920 Taiwan 屏東縣潮州鎮愛國路97號,0800-010177
美容與彩妝,積美手工皂坊,39989236,樊棣華,積美手工皂坊,樊棣華,300 Taiwan 新竹市東區南大路537巷15弄20號4樓,0976-366179
美容與彩妝,歡顏行,17261318,徐亞棟,gset 絕色,歡顏行,106 Taiwan 台北市大安區信義路二段44巷2號3樓,02-23972441
美容與彩妝,嘉樂思國際商行,42320878,李沅家,HOOK SHOT油頭造型專門,Carlos,104 Taiwan 台北市中山區中山北路二段16巷23之1號4樓,0225676785
美容與彩妝,古湘嫻(個人),古湘嫻,P7韓系精品館,古湘嫻,327 Taiwan 桃園市新屋區新榮路102號,0972-810533,聯絡店家
美容與彩妝,喬翎國際企業社,36819737,高芳節,糙米活菌工坊,高芳節,702 Taiwan 台南市南區大同路二段750巷134弄12號,06-2683616
美容與彩妝,凱緹亞國際美容企業有限公司,53509238,陳坤照,Yeanen,陳坤照,709 Taiwan 台南市安南區本原街二段132巷58號,06-2569933
美容與彩妝,娃娃風采有限公司,53365669,劉明富,娃娃風采美妍美體機構,趙庭賢,402 Taiwan 台中市南區忠明南路789號14樓之1,0800-500300
美容與彩妝,美造工坊,10287974,汪佳琪,美造工場美甲材料,汪佳琪,800 Taiwan 高雄市新興區復興一路55號,07-2617453
美容與彩妝,予寰國際企業有限公司,53418547,高悟,美顏麗社,羅芷羚,231 Taiwan 新北市新店區三民路92號5樓,0953109678
美容與彩妝,奧維德國際有限公司,79951290,賴楊足芳,奧維德,賴翌葶,320 Taiwan 桃園市中壢區中山路142號5樓,03-2806339
美容與彩妝,金醇美生物科技股份有限公司,28718588,葉義賢,JCM SKIN CARE,金醇美生物科技,106 Taiwan 台北市大安區光復南路456巷16號1樓,02-27082297
美容與彩妝,蔡青青(個人),蔡青青,群麗美人館,陳曉蕾,404 Taiwan 台中市北區育德路172號6樓,0982015993,聯絡店家
美容與彩妝,陳春妙(個人),陳春妙,妙回春手工皂坊,陳春妙,551 Taiwan 南投縣名間鄉中山村頂?巷2之12號,0972-064658,聯絡店家
美容與彩妝,晶鑽生醫股份有限公司,24771301,謝佳憲,SDIAMOND鑽美姬,謝佳憲,110 Taiwan 台北市信義區忠孝東路四段563號10樓,02-27601626#15
美容與彩妝,集世美生技有限公司,54616432,李權秤,米蘿MiiRo,陳青秀,814 Taiwan 高雄市仁武區永宏巷12弄36號,07-3726535
美容與彩妝,方舟工作室,02489033,王淑儀,方舟本物,王淑儀,108 Taiwan 台北市萬華區和平西路三段120號龍山商場3樓之19,0910-111160
美容與彩妝,佑品貿易股份有限公司,24260912,游顯貴,琺頌FASUN,琺頌店長,221 Taiwan 新北市汐止區新台五路一段79號10樓之9,0800-558777
美容與彩妝,睿朱數位電商股份有限公司,42618245,郭彥甫,大地恩惠,睿朱數位電商,242 Taiwan 新北市新莊區新北大道四段179號2樓之6,02-85211425
美容與彩妝,小喬美妝百貨,41181429,黃士維,香水1986,黃士維,265 Taiwan 宜蘭縣羅東鎮培英路7巷19號,0927-800753
美容與彩妝,奈菲兒生醫股份有限公司,70678572,施丁欽,DrPotion,Dr.Potion,506 Taiwan 彰化縣福興鄉彰鹿路七段122號,04-2321-3230
美容與彩妝,大記事務機器有限公司,16273961,朱美燕,MAYs 美生藥本舖,洪國益,701 Taiwan 台南市東區自由路一段161號,06-2670035
美容與彩妝,薩摩亞商澍雨有限公司台灣分公司,54397056,賴均坪,小韓68,吳小姐,201 Taiwan 基隆市信義區信一路148號7樓,02-24256260
美容與彩妝,馥蘭姬雪國際有限公司,54807349,趙陶玲,Franc Grace,Nico Takimoto,320 Taiwan 桃園市中壢區元化路358號3樓之3,02-27787215
美容與彩妝,秋柔股份有限公司,24979007,洪藝芳,秋柔綠度池,洪藝芳,830 Taiwan 高雄市鳳山區路二段279號10樓,07-780-7137
美容與彩妝,倪尚設計有限公司,24834713,曾裕隆,倪尚整合行銷,Choco,404 Taiwan 台中市北區健行路373號之7號,04-22350108
美容與彩妝,暟芮企業社,26534613,莊慶民,暟芮企業社,謝宏昇,220 Taiwan 新北市板橋區民生路一段33號15樓之1,02-29572768
美容與彩妝,城健倫(個人),城健倫,ai beauty時尚醫美館,城健倫,108 Taiwan 台北市萬華區漢中街116號9樓,02-2388021-223,聯絡店家
美容與彩妝,頂宏生物科技股份有限公司,24627432,江春暉,Frusirnag,Aube la belle,640 Taiwan 雲林縣斗六市斗工二路45號,05-5571156
美容與彩妝,台灣陽廣有限公司,30984323,邱炳耀,VEEEGE,Service,104 Taiwan 台北市中山區南京東路二段8號7樓,02-25817555
美容與彩妝,富錦精品有限公司,24878140,郭文賢,富錦精品,Alex kuo,333 Taiwan 桃園市龜山區文化三路534號5樓,0935209722
美容與彩妝,法緹絲國際有限公司,54053313,林狄恩,CHARME LIVING,王雅麗,235 Taiwan 新北市中和區中山路二段351號3樓之12,02-22262619
美容與彩妝,昊化妝品企業社,40561652,陳贇贇,YUN,陳贇贇,403 Taiwan 台中市西區台灣大道二段102號,0909-377687
美容與彩妝,紘全企業有限公司,28812009,蔡隆坤,碧茵安心髮妝,碧茵,830 Taiwan 高雄市鳳山區文衡路252號,07-7776700
美容與彩妝,合迪生物科技開發有限公司,15340013,黃柏瀚,Dancing Skin,客服部,112 Taiwan 台北市北投區立賢路65號,02-28280681
美容與彩妝,依洛嘉國際實業有限公司,53796463,王正修,ELG依洛嘉,E.L.G 依洛嘉管理員,722 Taiwan 台南市佳里區興化里佳里興571之29號,06-7266551
美容與彩妝,情定購物商店,10977730,傅冠威,情定購物網,傅冠威,435 Taiwan 台中市梧棲區大同街311號1樓,04-26580858
美容與彩妝,怡和系統科技有限公司,24440696,張慶和,怡和家,胡怡芬,710 Taiwan 台南市永康區永大路三段588號,06-2028712
美容與彩妝,北之星企業社,41079281,徐志銘,Ouny歐尼專業保養,徐宇彤,237 Taiwan 新北市三峽區大同路18號9樓之6,0927877129
美容與彩妝,崎莎琪企業行,38706766,陳佳綺,伊莎琪優質生活館,李曉盈,807 Taiwan 高雄市三民區博愛一路70號9樓,07-3138520
美容與彩妝,奇莉雅生化科技有限公司,24342772,黃素?,CELERY奇莉雅,CELERY奇莉雅,640 Taiwan 雲林縣斗六市鎮南路164號,05-5339062
美容與彩妝,幻域網路行銷有限公司,54850056,葉振群,KIN還原酸蛋白,陳書廷,241 Taiwan 新北市三重區成功路167號,0979-153690
美容與彩妝,禹順實業有限公司,54532362,葉純華,西蕬特蘭花淨白系列,葉純華,600 Taiwan 嘉義市西區竹圍路186號,05-2315111
美容與彩妝,茂柏企業有限公司,24488810,梁志銓,自然入味,梁秀卿,235 Taiwan 新北市中和區莒光路158號9樓,0922-956785
美容與彩妝,渼喬生技美容有限公司,25136905,陳冠伶,iMay24水凝乳液專家,陳喬安,242 Taiwan 新北市新莊區雙鳳路121號8樓,02-23882838
美容與彩妝,米樂富創意國際有限公司,54873683,侯力,24k植物性鍺元素漢方全效,侯力,231 Taiwan 新北市新店區中興路二段81號1樓,02-89110919
美容與彩妝,興嘉汽車材料行,67871292,蘇得隆,古宛馨手皂坊,蘇得隆,600 Taiwan 嘉義市東區世賢路三段586號,05-2869118
美容與彩妝,哈囉行銷管理顧問股份有限公司,27555501,張佩瀅,愛瘋誌,HelloBeauty,114 Taiwan 台北市內湖區內湖路一段514號3樓,0926009998
美容與彩妝,劉久郁(個人),劉久郁,Fabulous法碧樂,劉久郁,235 Taiwan 新北市中和區成功路127巷12弄3號2樓,0965-499659,聯絡店家
美容與彩妝,創意坊開發股份有限公司,89493421,張國器,Herb24草本24,楊婷鈞,241 Taiwan 新北市三重區重新路五段609巷12號9樓之15,02-22787667#208
美容與彩妝,好自然手作工房,38983797,李美榮,好自然工房,陳亭稘,350 Taiwan 苗栗縣竹南鎮新民街28號1樓,0953-139440
美容與彩妝,凱莉登生物科技有限公司,54573362,余昭瑩,Kelly Queen,余昭瑩,701 Taiwan 台南市東區東興路29號,06-2715708
美容與彩妝,奧維亞工坊,41364551,吳宜哲,OLIVIASOAP,吳宜哲,244 Taiwan 新北市林口區文化二路二段157號18樓之2,0975-277299
美容與彩妝,寶富寧股份有限公司,80698471,李成壽,biolyn 寶富寧,余昭儀,111 Taiwan 台北市士林區承德路四段152號9樓之1,0800-207168
美容與彩妝,露苡企業有限公司,28859094,李映荻,芳療花園,芳療花園,251 Taiwan 新北市淡水區民權路185巷8號,03-3605100
美容與彩妝,濰晟國際實業有限公司,42615845,馬中晟,MEDUSA,Pony,105 Taiwan 台北市松山區民生東路五段167號5樓,02-27488850
美容與彩妝,莎碧琳娜有限公司,54667831,蕭如珊,莎碧琳娜,蕭如珊,106 Taiwan 台北市大安區羅斯福路三段309號2樓之7,02-33652633
美容與彩妝,傳意生物科技股份有限公司,54560388,宋政,采Asteria,宋政勳,700 Taiwan 台南市中西區永福路一段189號9樓D3,06-2433955
美容與彩妝,愛惠王商行,31690085,王建中,愛惠王商行,王建中,242 Taiwan 新北市新莊區中港路中慶巷22號1樓,02-89911733
美容與彩妝,黃雁鈴(個人),黃雁鈴,flying,許小姐,100 Taiwan 台北市中正區信義路二段65號13樓,0986501487,聯絡店家
美容與彩妝,昱強實業有限公司,80201227,蔡秀枝,LADOUCE,許家豪,234 Taiwan 新北市永和區永和路一段43巷10號2樓,02-29250867
美容與彩妝,邱智裕(個人),邱智裕,AG 芳香魔法莊園,Adonis,251 Taiwan 新北市淡水區民權路25號3樓之20,26242874,聯絡店家
美容與彩妝,冠閎生技有限公司,24615528,陳振盛,美麗的臉,陳振盛,522 Taiwan 彰化縣田尾鄉光復路一段399號,04-88322860
美容與彩妝,李芸丰(個人),李芸丰,kingdoms best 有機摩洛哥堅果油,李芸丰,360 Taiwan 苗栗縣苗栗市中山路105巷3號2樓,0919-219297,聯絡店家
美容與彩妝,倪卡兒有限公司,24574765,袁玉芳,阿嬤的配方,袁玉芳,106 Taiwan 台北市大安區新生南路三段54巷2號2樓,0939-365367
美容與彩妝,雅悅有限公司,42830464,范振盟,BD美妝精品館,蔣元利,114 Taiwan 台北市內湖區內湖路一段250號12樓,02-87919689
美容與彩妝,利大吉有限公司,24957658,高品涵,美麗心機,高魁蓬,112 Taiwan 台北市北投區光明路242號10樓之7,02-28960268
美容與彩妝,沙露德醫藥有限公司,28290352,楊雅絲,wellness沙露德,沙露德,806 Taiwan 高雄市前鎮區復興四路12號7樓之1,07-9555338
美容與彩妝,樂美化品股份有限公司,80637215,郭鎮彰,BONITA,許藍丰,505 Taiwan 彰化縣鹿港鎮鹿和路一段舊港巷160號,04-7762315
